Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_2,J_1,J_0,J_-1,J_-2,Avg_last_5_games
19,RC Celta de Vigo,Marchesin,PT,3,1.5,3060000,100,"['0', '3', 0, 0, 0]",0,3,0,0,0,0.6
19,RC Celta de Vigo,Iván Villar,PT,0,0,350000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Javi Galán,DF,5,2.5,5450000,100,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0
19,RC Celta de Vigo,Aidoo,DF,4,2,2370000,100,"['3', '1', 0, 0, 0]",3,1,0,0,0,0.8
19,RC Celta de Vigo,Unai Núñez,DF,4,2,2990000,100,"['4', '0', 0, 0, 0]",4,0,0,0,0,0.8
19,RC Celta de Vigo,Hugo Mallo,DF,4,2,2930000,100,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
19,RC Celta de Vigo,Carlos Domínguez,DF,0,0,270000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Kevin Vázquez,DF,0,0,490000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Mingueza,DF,-4,-4,1560000,0,"['-4', '-', 0, 0, 0]",-4,0,0,0,0,-0.8
19,RC Celta de Vigo,Óscar Rodríguez,MD,9,4.5,5490000,100,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8
19,RC Celta de Vigo,Franco Cervi,MD,7,3.5,3750000,100,"['4', '3', 0, 0, 0]",4,3,0,0,0,1.4
19,RC Celta de Vigo,Fran Beltrán,MD,6,3,3330000,100,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2
19,RC Celta de Vigo,Renato Tapia,MD,6,3,800000,50,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2
19,RC Celta de Vigo,Carles Pérez,MD,4,2,2160000,0,"['1', '3', 0, 0, 0]",1,3,0,0,0,0.8
19,RC Celta de Vigo,Gabriel Veiga,MD,3,1.5,480000,0,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6
19,RC Celta de Vigo,Augusto Solari,MD,3,3,900000,50,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6
19,RC Celta de Vigo,Luca de la Torre,MD,2,2,1370000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
19,RC Celta de Vigo,Denis Suárez,MD,0,0,3680000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Hugo Álvarez,MD,0,0,210000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Miguel Baeza,MD,0,0,310000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Swedberg,MD,0,0,1620000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Iago Aspas,DL,20,10,21970000,100,"['10', '10', 0, 0, 0]",10,10,0,0,0,4.0
19,RC Celta de Vigo,Gonzalo Paciencia,DL,11,5.5,5580000,100,"['9', '2', 0, 0, 0]",9,2,0,0,0,2.2
19,RC Celta de Vigo,Santi Mina,DL,0,0,1420000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
