Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_2,J_1,J_0,J_-1,J_-2,Avg_last_5_games,Value
1,Athletic Club,Unai Simón,PT,2,100,0,0,13,6.5,"['8', '5', 0, 0, 0]",8,5,0,0,0,2.6,4220000
1,Athletic Club,Agirrezabala,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,440000
1,Athletic Club,Ander Iru,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,410000
1,Athletic Club,De Marcos,DF,2,100,0,0,14,7,"['8', '6', 0, 0, 0]",8,6,0,0,0,2.8,2840000
1,Athletic Club,Yeray Álvarez,DF,2,100,0,1,14,7,"['6', '8', 0, 0, 0]",6,8,0,0,0,2.8,3930000
1,Athletic Club,Yuri Berchiche,DF,2,100,0,0,14,7,"['7', '7', 0, 0, 0]",7,7,0,0,0,2.8,4270000
1,Athletic Club,Daniel Vivian,DF,2,100,0,0,9,4.5,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8,2470000
1,Athletic Club,Capa,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,750000
1,Athletic Club,Lekue,DF,2,0,1,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,700000
1,Athletic Club,Nolaskoain,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,240000
1,Athletic Club,Iñigo Martínez,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,5410000
1,Athletic Club,Balenziaga,DF,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,310000
1,Athletic Club,Álex Berenguer,MD,2,100,0,0,15,7.5,"['4', '11', 0, 0, 0]",4,11,0,0,0,3.0,4480000
1,Athletic Club,Mikel Vesga,MD,2,100,0,0,12,6,"['7', '5', 0, 0, 0]",7,5,0,0,0,2.4,2000000
1,Athletic Club,Muniain,MD,1,100,0,0,11,5.5,"['3', '8', 0, 0, 0]",3,8,0,0,0,2.2,12730000
1,Athletic Club,Nico Williams,MD,1,50,0,0,8,4,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,5860000
1,Athletic Club,Zarraga,MD,1,0,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,1000000
1,Athletic Club,Unai Vencedor,MD,1,0,0,0,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,2190000
1,Athletic Club,Malcom Adu,MD,1,0,0,0,0,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,410000
1,Athletic Club,Dani García,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1090000
1,Athletic Club,Jon Morcillo,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,310000
1,Athletic Club,Williams,DL,0,100,0,0,8,4,"['5', '3', 0, 0, 0]",5,3,0,0,0,1.6,9460000
1,Athletic Club,Raúl García,DL,0,0,0,0,7,3.5,"['4', '3', 0, 0, 0]",4,3,0,0,0,1.4,2810000
1,Athletic Club,Sancet,DL,0,100,0,0,5,2.5,"['2', '3', 0, 0, 0]",2,3,0,0,0,1.0,4480000
2,Club Atlético de Madrid,Oblak,PT,2,100,0,0,9,4.5,"['6', '3', 0, 0, 0]",6,3,0,0,0,1.8,6330000
2,Club Atlético de Madrid,Ivo Grbic,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,360000
2,Club Atlético de Madrid,Savic,DF,2,100,0,0,10,5,"['8', '2', 0, 0, 0]",8,2,0,0,0,2.0,5170000
2,Club Atlético de Madrid,Reinildo Mandava,DF,2,100,0,0,9,4.5,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8,5110000
2,Club Atlético de Madrid,José Giménez,DF,2,0,0,0,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,4310000
2,Club Atlético de Madrid,Nahuel Molina,DF,2,100,0,0,1,0.5,"['5', '-4', 0, 0, 0]",5,-4,0,0,0,0.2,8290000
2,Club Atlético de Madrid,Mario Hermoso,DF,2,0,0,3,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1110000
2,Club Atlético de Madrid,Felipe,DF,2,0,2,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1030000
2,Club Atlético de Madrid,Renan Lodi,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1090000
2,Club Atlético de Madrid,Koke,MD,2,100,0,0,10,5,"['4', '6', 0, 0, 0]",4,6,0,0,0,2.0,5620000
2,Club Atlético de Madrid,Lemar,MD,2,100,0,0,8,4,"['5', '3', 0, 0, 0]",5,3,0,0,0,1.6,5160000
2,Club Atlético de Madrid,Ferreira Carrasco,MD,1,50,0,0,8,4,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6,8650000
2,Club Atlético de Madrid,Rodrigo de Paul,MD,2,0,0,0,8,4,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6,5220000
2,Club Atlético de Madrid,Witsel,MD,2,100,1,0,8,4,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6,6520000
2,Club Atlético de Madrid,Marcos Llorente,MD,2,100,0,0,7,3.5,"['4', '3', 0, 0, 0]",4,3,0,0,0,1.4,8370000
2,Club Atlético de Madrid,Saúl Ñíguez,MD,2,50,0,0,5,5,"['5', '-', 0, 0, 0]",5,0,0,0,0,1.0,3750000
2,Club Atlético de Madrid,Kondogbia,MD,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,3080000
2,Club Atlético de Madrid,Carlos Martín,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,180000
2,Club Atlético de Madrid,Javi Serrano,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,230000
2,Club Atlético de Madrid,Morata,DL,0,100,0,0,23,11.5,"['16', '7', 0, 0, 0]",16,7,0,0,0,4.6,15070000
2,Club Atlético de Madrid,João Félix,DL,0,100,0,0,18,9,"['13', '5', 0, 0, 0]",13,5,0,0,0,3.6,16240000
2,Club Atlético de Madrid,Griezmann,DL,0,0,0,0,16,8,"['12', '4', 0, 0, 0]",12,4,0,0,0,3.2,13370000
2,Club Atlético de Madrid,Correa,DL,0,0,0,0,6,3,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2,7400000
2,Club Atlético de Madrid,Matheus Cunha,DL,0,0,0,0,3,1.5,"['4', '-1', 0, 0, 0]",4,-1,0,0,0,0.6,6210000
3,CA Osasuna,Sergio Herrera,PT,2,100,0,0,10,5,"['4', '6', 0, 0, 0]",4,6,0,0,0,2.0,4280000
3,CA Osasuna,Juan Pérez,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,170000
3,CA Osasuna,Aitor Fernández,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1040000
3,CA Osasuna,Rubén Peña,DF,2,100,0,0,12,6,"['5', '7', 0, 0, 0]",5,7,0,0,0,2.4,1650000
3,CA Osasuna,Unai García,DF,2,100,0,0,11,5.5,"['3', '8', 0, 0, 0]",3,8,0,0,0,2.2,800000
3,CA Osasuna,David García Zub.,DF,2,100,0,0,10,5,"['3', '7', 0, 0, 0]",3,7,0,0,0,2.0,4640000
3,CA Osasuna,Juan Cruz,DF,2,100,0,0,9,4.5,"['4', '5', 0, 0, 0]",4,5,0,0,0,1.8,1090000
3,CA Osasuna,Nacho Vidal,DF,2,0,1,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,2650000
3,CA Osasuna,Manu Sánchez,DF,2,0,2,0,3,3,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6,1700000
3,CA Osasuna,Unai Dufur,DF,2,0,0,1,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,220000
3,CA Osasuna,Jesús Areso,DF,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,250000
3,CA Osasuna,Aridane Hernández,DF,1,0,0,0,0,0,"['0', '0', 0, 0, 0]",0,0,0,0,0,0.0,2010000
3,CA Osasuna,Brasanac,MD,1,0,0,0,8,4,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6,1570000
3,CA Osasuna,Aimar Oroz,MD,2,100,0,0,12,6,"['6', '6', 0, 0, 0]",6,6,0,0,0,2.4,1890000
3,CA Osasuna,Moi Gómez,MD,2,100,0,0,12,6,"['8', '4', 0, 0, 0]",8,4,0,0,0,2.4,3370000
3,CA Osasuna,Lucas Torró,MD,1,100,0,0,8,4,"['2', '6', 0, 0, 0]",2,6,0,0,0,1.6,4260000
3,CA Osasuna,Jon Moncayola,MD,1,100,0,0,7,3.5,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4,5690000
3,CA Osasuna,Rubén García,MD,1,0,0,0,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,4530000
3,CA Osasuna,Roberto Torres,MD,1,0,0,0,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,1070000
3,CA Osasuna,Pablo Ibáñez,MD,0,0,0,0,2,2,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,190000
3,CA Osasuna,Javi Martínez Calvo,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,450000
3,CA Osasuna,Iker Benito,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,230000
3,CA Osasuna,Kike Barja,MD,0,50,0,0,-1,-1,"['-1', '-', 0, 0, 0]",-1,0,0,0,0,-0.2,620000
3,CA Osasuna,Ezequiel Ávila,DL,0,100,0,0,18,9,"['9', '9', 0, 0, 0]",9,9,0,0,0,3.6,10350000
3,CA Osasuna,Kike García,DL,0,0,0,0,15,7.5,"['4', '11', 0, 0, 0]",4,11,0,0,0,3.0,3210000
4,RCD Espanyol de Barcelona,Lecomte,PT,2,100,0,0,1,0.5,"['1', '0', 0, 0, 0]",1,0,0,0,0,0.2,3040000
4,RCD Espanyol de Barcelona,Joan García,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,180000
4,RCD Espanyol de Barcelona,Rubén Sánchez Sáez,DF,2,100,0,0,11,5.5,"['5', '6', 0, 0, 0]",5,6,0,0,0,2.2,1120000
4,RCD Espanyol de Barcelona,Leandro Cabrera,DF,2,100,1,0,10,5,"['5', '5', 0, 0, 0]",5,5,0,0,0,2.0,4150000
4,RCD Espanyol de Barcelona,Brian Oliván,DF,2,100,0,0,8,4,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,1880000
4,RCD Espanyol de Barcelona,Calero,DF,2,50,0,0,6,3,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,1110000
4,RCD Espanyol de Barcelona,Óscar Gil,DF,2,100,0,0,1,0.5,"['1', '0', 0, 0, 0]",1,0,0,0,0,0.2,2030000
4,RCD Espanyol de Barcelona,Adrià Pedrosa,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1490000
4,RCD Espanyol de Barcelona,Lluís Recasens,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,220000
4,RCD Espanyol de Barcelona,Aleix Vidal,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,770000
4,RCD Espanyol de Barcelona,Sergi Gómez,DF,2,100,0,0,-6,-3,"['2', '-8', 0, 0, 0]",2,-8,0,0,0,-1.2,1760000
4,RCD Espanyol de Barcelona,Edu Expósito,MD,2,50,1,0,17,8.5,"['11', '6', 0, 0, 0]",11,6,0,0,0,3.4,4320000
4,RCD Espanyol de Barcelona,Sergi Darder,MD,1,100,0,0,10,5,"['2', '8', 0, 0, 0]",2,8,0,0,0,2.0,6690000
4,RCD Espanyol de Barcelona,Vinicius Souza,MD,1,100,0,0,9,4.5,"['2', '7', 0, 0, 0]",2,7,0,0,0,1.8,2480000
4,RCD Espanyol de Barcelona,Nico Melamed,MD,2,100,0,0,5,2.5,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0,1580000
4,RCD Espanyol de Barcelona,Keidi Bare,MD,1,0,0,0,4,4,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8,920000
4,RCD Espanyol de Barcelona,Embarba,MD,1,0,0,0,4,4,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8,1140000
4,RCD Espanyol de Barcelona,Luca Koleosho,MD,0,0,0,0,3,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,230000
4,RCD Espanyol de Barcelona,Javi Puado,MD,0,0,0,0,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,2220000
4,RCD Espanyol de Barcelona,Matías Vargas,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,400000
4,RCD Espanyol de Barcelona,Gori,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,220000
4,RCD Espanyol de Barcelona,Villahermosa,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,220000
5,FC Barcelona,Ter Stegen,PT,2,100,0,0,15,7.5,"['8', '7', 0, 0, 0]",8,7,0,0,0,3.0,5870000
5,FC Barcelona,Iñaki Peña,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,700000
5,FC Barcelona,Eric García,DF,2,100,2,0,10,5,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0,2730000
5,FC Barcelona,Christensen,DF,2,100,0,0,10,5,"['5', '5', 0, 0, 0]",5,5,0,0,0,2.0,5140000
5,FC Barcelona,Ronald Araujo,DF,2,100,1,0,7,3.5,"['4', '3', 0, 0, 0]",4,3,0,0,0,1.4,9260000
5,FC Barcelona,Alejandro Balde,DF,2,50,0,0,5,5,"['2', '3', 0, 0, 0]",2,3,0,0,0,1.0,610000
5,FC Barcelona,Jordi Alba,DF,2,50,0,0,5,2.5,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0,7540000
5,FC Barcelona,Kounde,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,10550000
5,FC Barcelona,Piqué,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,3230000
5,FC Barcelona,Sergiño Dest,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1230000
5,FC Barcelona,Umtiti,DF,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,280000
5,FC Barcelona,Pedri,MD,2,100,0,0,14,7,"['5', '9', 0, 0, 0]",5,9,0,0,0,2.8,17480000
5,FC Barcelona,De Jong,MD,1,50,0,1,11,5.5,"['6', '5', 0, 0, 0]",6,5,0,0,0,2.2,6520000
5,FC Barcelona,Sergi Roberto,MD,1,0,0,0,6,3,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2,830000
5,FC Barcelona,Gavi,MD,2,100,1,2,6,3,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2,12500000
5,FC Barcelona,Kessié,MD,2,0,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,5290000
5,FC Barcelona,Sergio Busquets,MD,2,50,0,0,3,3,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6,9140000
5,FC Barcelona,Pjanic,MD,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1190000
5,FC Barcelona,Álvaro Sanz,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,220000
